url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,cuisines,approx_cost_for_two_people,reviews_list,menu_item,listed_in_type,listed_in_city,payMode,Discount,Capacity,Catering
https://www.zomato.com/bangalore/mumbai-badam-milk-lassi-center-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4NDU3MDAxIiwiMTg0NjM4NDQiLCIxODUwMDAyMCIsIjE4NTI5MTUwIiwxODU0MTI1NiwiMTg1NDE2MzgiLCIxODU0MTU3MiIsIjE4NTI0ODYzIiwiMTg1MjM5NDAiLCIxODU1MjI1MSIsIjE4NTQ3MjkwIiwiMTg1Mzc3ODkiLCIxODYwMzQ3NCIsIjE4NjA1OTg3IiwiMTg2MDUyOTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,11/3/ Old Market Road/ V V Puram/ Basavanagudi/ Bangalore,Mumbai Badam Milk & Lassi Center,Yes,No,3.6,23,+91 9739007875,Basavanagudi,Kiosk,Beverages/ Desserts,100,Rated 4.0'/ 'RATED-  Tried chocolate /pista/mango kulfi for kids..they really enjoyed it ..and custard falooda ice cream was also good ...need to try kesar lassi next time,notAvailable,Delivery,Banashankari,Cash,45,110,yes
https://www.zomato.com/bangalore/sri-krishna-sagar-banashankari?context=eyJzZSI6eyJlIjpbIjE4NDYzODQ0IiwiMTg1MDAwMjAiLCIxODUyOTE1MCIsIjE4NTQxMjU2IiwxODU0MTYzOCwiMTg1NDE1NzIiLCIxODUyNDg2MyIsIjE4NTIzOTQwIiwiMTg1NTIyNTEiLCIxODU0NzI5MCIsIjE4NTM3Nzg5IiwiMTg2MDM0NzQiLCIxODYwNTk4NyIsIjE4NjA1MjkzIiwiMTg2MDg2NDUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,22nd Cross/ 22nd Main Road/ 2nd Stage/ Near BDA Complex/ Banashankari/ Bangalore,Sri Krishna Sagar,Yes,No,3.2,119,+91 9035297404,Banashankari,Casual Dining,North Indian/ Chinese,400,Rated 3.0'/ 'RATED-  Food was fine but was not properly packed and they took a time more than normal for accepting the order. The rest was fine only the packaging and accepting order needs to be improved.,notAvailable,Delivery,Banashankari,"CreditCard, DebitCard, Cash",20,170,no
https://www.zomato.com/bangalore/mylari-biryani-family-restaurant-1-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTAwMDIwIiwiMTg1MjkxNTAiLCIxODU0MTI1NiIsIjE4NTQxNjM4IiwxODU0MTU3MiwiMTg1MjQ4NjMiLCIxODUyMzk0MCIsIjE4NTUyMjUxIiwiMTg1NDcyOTAiLCIxODUzNzc4OSIsIjE4NjAzNDc0IiwiMTg2MDU5ODciLCIxODYwNTI5MyIsIjE4NjA4NjQ1IiwiMTg2MTE4MDciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,198/ 2nd Block/ 3rd Stage/ Outer Ring Road/ Banashankari/ Bangalore,Mylari Biryani Family Restaurant,Yes,No,3.7,73,+91 9945052728 and  and +91 7022367179,Banashankari,Quick Bites,Biryani/ Fast Food,400,Rated 5.0'/ 'RATED-  This is the small place but with very good service we are been their for Many number of times this is one of the best place to eat biriyani and now they have introduced mutton biriyani meal and chicken biriyani meal with is fill with fully moth watering biriyani kabab and many more .,notAvailable,Delivery,Banashankari,"PhonePe, GPay, NetBanking",20,190,yes
https://www.zomato.com/bangalore/1980s-games-cafe-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4NTI5MTUwIiwiMTg1NDEyNTYiLCIxODU0MTYzOCIsIjE4NTQxNTcyIiwxODUyNDg2MywiMTg1MjM5NDAiLCIxODU1MjI1MSIsIjE4NTQ3MjkwIiwiMTg1Mzc3ODkiLCIxODYwMzQ3NCIsIjE4NjA1OTg3IiwiMTg2MDUyOTMiLCIxODYwODY0NSIsIjE4NjExODA3IiwiMTg2MTIxMzUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,63/ 1st Floor/ Kanakapura Road/ Basavanagudi/ Bangalore,1980s Games Cafe,Yes,No,3.4,58,080 41677077,Basavanagudi,Cafe,Cafe/ Fast Food,400,Rated 4.0'/ 'RATED-  A very nice place for board game lovers. I can recollect my childhood there. There are various games and comfortable seating and they have variety of food. Tried their Maggi and Paneer Starters...It was nice... One can opt this place for relaxation and good food!,notAvailable,Delivery,Banashankari,"PhonePe, GPay, NetBanking",30,150,yes
https://www.zomato.com/bangalore/namma-biryani-banashankari?context=eyJzZSI6eyJlIjpbIjE4NTQxNjM4IiwiMTg1NDE1NzIiLCIxODUyNDg2MyIsIjE4NTIzOTQwIiwxODU1MjI1MSwiMTg1NDcyOTAiLCIxODUzNzc4OSIsIjE4NjAzNDc0IiwiMTg2MDU5ODciLCIxODYwNTI5MyIsIjE4NjA4NjQ1IiwiMTg2MTE4MDciLCIxODYxMjEzNSIsIjE4NjE0NDE1IiwiMTg2MzQ2OTAiLCIxODYzNjI1NyIsIjE4NjM2MzEwIiwiMTg2MzY4NTciLCIxODYyMjgwMyIsIjE4NjE3ODE3IiwiMTg2MTc1MTEiLCIxODYxOTExNSIsIjE4NjIwODE1Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,1111/ Near KIMS/ 30th Main Road/ Siddanna Layout/ Stage 2/ Banashankari/ Bangalore,Namma Biryani,Yes,No,3.6,24,+91 7619474889,Banashankari,Quick Bites,Biryani/ Chinese/ North Indian,250,Rated 3.0'/ 'RATED-  Looks like fast food.. No chairs to sit(very small sho,notAvailable,Delivery,Banashankari,"GPay, PhonePe, Paytm",20,80,yes
https://www.zomato.com/bangalore/nandhanus-rasoi-kumaraswamy-layout?context=eyJzZSI6eyJlIjpbIjE4NTQxNTcyIiwiMTg1MjQ4NjMiLCIxODUyMzk0MCIsIjE4NTUyMjUxIiwxODU0NzI5MCwiMTg1Mzc3ODkiLCIxODYwMzQ3NCIsIjE4NjA1OTg3IiwiMTg2MDUyOTMiLCIxODYwODY0NSIsIjE4NjExODA3IiwiMTg2MTIxMzUiLCIxODYxNDQxNSIsIjE4NjM0NjkwIiwiMTg2MzYyNTciLCIxODYzNjMxMCIsIjE4NjM2ODU3IiwiMTg2MjI4MDMiLCIxODYxNzgxNyIsIjE4NjE3NTExIiwiMTg2MTkxMTUiLCIxODYyMDgxNSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,Dayanandasagar College Road/ Teachers Colony/ Kumaraswamy Layout/ Bangalore,Nandhanu's Rasoi,Yes,No,3.0,175,080 48533260,Kumaraswamy Layout,Quick Bites,Chinese/ North Indian,400,Rated 1.0'/ 'RATED-  How can I be polite? Wrong food item got delivered/ I had ordered for kalmi kabab masala-Also the taste sucks what else am I to describe about the food?,notAvailable,Delivery,Banashankari,"CreditCard, DebitCard, Cash",45,180,yes
https://www.zomato.com/bangalore/hotel-pork-paradise-mysore-road?context=eyJzZSI6eyJlIjpbIjE4NTI0ODYzIiwiMTg1MjM5NDAiLCIxODU1MjI1MSIsIjE4NTQ3MjkwIiwxODUzNzc4OSwiMTg2MDM0NzQiLCIxODYwNTk4NyIsIjE4NjA1MjkzIiwiMTg2MDg2NDUiLCIxODYxMTgwNyIsIjE4NjEyMTM1IiwiMTg2MTQ0MTUiLCIxODYzNDY5MCIsIjE4NjM2MjU3IiwiMTg2MzYzMTAiLCIxODYzNjg1NyIsIjE4NjIyODAzIiwiMTg2MTc4MTciLCIxODYxNzUxMSIsIjE4NjE5MTE1IiwiMTg2MjA4MTUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,D/25/ 2nd Main/ 260 Mysore Road Tollgate/ Opposite Gopalan Mall/ Mysore Road/ Bangalore,Hotel Pork Paradise,Yes,No,3.7,21,+91 8088040404 and  and +91 9986800010,Mysore Road,Quick Bites,South Indian,300,Rated 5.0'/ 'RATED-  Super good ambience. Good food. People can visit along with family. Good hospitality. Super place to have something special at weekend. Cool,notAvailable,Delivery,Banashankari,"CreditCard, DebitCard, Cash",50,140,no
https://www.zomato.com/as-on-fire-food-truck?context=eyJzZSI6eyJlIjpbIjE4NTIzOTQwIiwiMTg1NTIyNTEiLCIxODU0NzI5MCIsIjE4NTM3Nzg5IiwxODYwMzQ3NCwiMTg2MDU5ODciLCIxODYwNTI5MyIsIjE4NjA4NjQ1IiwiMTg2MTE4MDciLCIxODYxMjEzNSIsIjE4NjE0NDE1IiwiMTg2MzQ2OTAiLCIxODYzNjI1NyIsIjE4NjM2MzEwIiwiMTg2MzY4NTciLCIxODYyMjgwMyIsIjE4NjE3ODE3IiwiMTg2MTc1MTEiLCIxODYxOTExNSIsIjE4NjIwODE1Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,75/ 21st Main Road/ Siddanna Layout/ 2nd Stage/ Banashankari/ Bangalore,As On Fire,Yes,No,3.5,41,+91 9731111852,South Bangalore,Food Truck,Pizza/ Fast Food/ BBQ,400,Rated 5.0'/ 'RATED-  Great place. Can go for a change.... Outdoor seatings..make your own pizza...worth the price. BBQ is heaven here....I loved it... Must try Amruth Govindas,notAvailable,Delivery,Banashankari,Cash,25,110,no
https://www.zomato.com/bangalore/j-k-fish-land-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NTUyMjUxIiwiMTg1NDcyOTAiLCIxODUzNzc4OSIsIjE4NjAzNDc0IiwxODYwNTk4NywiMTg2MDUyOTMiLCIxODYwODY0NSIsIjE4NjExODA3IiwiMTg2MTIxMzUiLCIxODYxNDQxNSIsIjE4NjM0NjkwIiwiMTg2MzYyNTciLCIxODYzNjMxMCIsIjE4NjM2ODU3IiwiMTg2MjI4MDMiLCIxODYxNzgxNyIsIjE4NjE3NTExIiwiMTg2MTkxMTUiLCIxODYyMDgxNSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,272/ 14th Cross Road/ Yediyur/ Jayanagar/ Bangalore,J K Fish Land,Yes,No,3.6,35,+91 9535915646,Jayanagar,Quick Bites,Seafood/ Mangalorean,300,Rated 4.0'/ 'RATED-  One of the best dishes IÃ\x83Ã\x83Ã\x82Ã\x82Ã\x83Ã\x82Ã\x82Ã\x92ve had here is ...squid ghee roast-Food is resonable /tasty and worth for what you are paying-Try out the boiled rice /which you donÃ\x83Ã\x83Ã\x82Ã\x82Ã\x83Ã\x82Ã\x82Ã\x92t get everywhere,notAvailable,Delivery,Banashankari,"NetBanking, CreditCard, DebitCard",25,120,no
https://www.zomato.com/bangalore/curry-leaves-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4NTQ3MjkwIiwiMTg1Mzc3ODkiLCIxODYwMzQ3NCIsIjE4NjA1OTg3IiwxODYwNTI5MywiMTg2MDg2NDUiLCIxODYxMTgwNyIsIjE4NjEyMTM1IiwiMTg2MTQ0MTUiLCIxODYzNDY5MCIsIjE4NjM2MjU3IiwiMTg2MzYzMTAiLCIxODYzNjg1NyIsIjE4NjIyODAzIiwiMTg2MTc4MTciLCIxODYxNzUxMSIsIjE4NjE5MTE1IiwiMTg2MjA4MTUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,15/ 1st Main/ Kariyappa Road/ Basavanagudi/ Bangalore,Curry Leaves,Yes,No,4.1,176,+91 8048666976 and  and +91 8026760130,Basavanagudi,Casual Dining,Andhra/ North Indian/ Chinese,800,Rated 5.0'/ 'RATED-  Curry leaves is an multicuisine restaurant specializing in chinese/ mangalorean/ and Indian cuisine.-The ambience is a huge space consisting of two floors . The first floor being the fine dine and the second being the bar.--The place is mostly crowded on weekends.--Some of the recommendations here are--,notAvailable,Delivery,Banashankari,"PhonePe, GPay, NetBanking",40,130,yes
https://www.zomato.com/bangalore/lassi-shop-banashankari?context=eyJzZSI6eyJlIjpbIjE4NTM3Nzg5IiwiMTg2MDM0NzQiLCIxODYwNTk4NyIsIjE4NjA1MjkzIiwxODYwODY0NSwiMTg2MTE4MDciLCIxODYxMjEzNSIsIjE4NjE0NDE1IiwiMTg2MzQ2OTAiLCIxODYzNjI1NyIsIjE4NjM2MzEwIiwiMTg2MzY4NTciLCIxODYyMjgwMyIsIjE4NjE3ODE3IiwiMTg2MTc1MTEiLCIxODYxOTExNSIsIjE4NjIwODE1Il0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,742/ 50 Feet Rd/ Raghavendra Block/ Banashankari 3rd Stage/ Banashankari/ Bangalore,Lassi Shop,Yes,No,3.5,45,+91 9342508139,Banashankari,Beverage Shop,Beverages/ Ice Cream/ Fast Food,300,Rated 3.0'/ 'RATED-  First order was home delivery/ took 15 min to deliver so ice cream was 80% melted (was expecte,notAvailable,Delivery,Banashankari,"CreditCard, Cash",45,100,no
https://www.zomato.com/bangalore/magic-meals-jayanagar-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjAzNDc0IiwiMTg2MDU5ODciLCIxODYwNTI5MyIsIjE4NjA4NjQ1IiwxODYxMTgwNywiMTg2MTIxMzUiLCIxODYxNDQxNSIsIjE4NjM0NjkwIiwiMTg2MzYyNTciLCIxODYzNjMxMCIsIjE4NjM2ODU3IiwiMTg2MjI4MDMiLCIxODYxNzgxNyIsIjE4NjE3NTExIiwiMTg2MTkxMTUiLCIxODYyMDgxNSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,50/51/ 8th F Main/ 3rd Block/ Jayanagar/ Bangalore,Magic Meals,Yes,No,3.7,47,+91 9986281317 and  and +91 8970050267,Jayanagar,Quick Bites/ Dessert Parlor,Fast Food/ Desserts/ Beverages,400,Rated 5.0'/ 'RATED-  Best homely taste/-Good food/-Worth for money-Good quality-Osm-Lovely-Cost worthy-Good place-Good clean-Love kabab at this place-And egg roll-Chicken roll-Is good,notAvailable,Delivery,Banashankari,"CreditCard, Cash",10,200,no
https://www.zomato.com/bangalore/desi-cream-junction-jayanagar?context=eyJzZSI6eyJlIjpbIjE4NjA1OTg3IiwiMTg2MDUyOTMiLCIxODYwODY0NSIsIjE4NjExODA3IiwxODYxMjEzNSwiMTg2MTQ0MTUiLCIxODYzNDY5MCIsIjE4NjM2MjU3IiwiMTg2MzYzMTAiLCIxODYzNjg1NyIsIjE4NjIyODAzIiwiMTg2MTc4MTciLCIxODYxNzUxMSIsIjE4NjE5MTE1IiwiMTg2MjA4MTUiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,7th Main Road/ 4th Block/ Jayanagar East/ Bangalore,Desi Cream Junction,Yes,Yes,3.7,36,+91 9342943356 and  and +91 9880988500,Jayanagar,Casual Dining,Chinese/ North Indian/ Pizza/ Italian,650,Rated 4.0'/ 'RATED-  Visited this placed based on Zomato reviews.. Ambience decent..Ordered tomato shorba which was awesome/ some cheese veggie rolls coated with some greens which was decent.. Jeera rice with papad gravy which was sooperb thou the quantity of gravy was very less/ we asked for more and the waiter politely got some more.. surprise element was a complimentary palak halwa which was simply out of this world..yumm..perfect..just perfect!,notAvailable,Delivery,Banashankari,"GPay, PhonePe, Paytm",20,60,yes
https://www.zomato.com/bangalore/drunken-monkey-kumaraswamy-layout?context=eyJzZSI6eyJlIjpbIjE4NjA1MjkzIiwiMTg2MDg2NDUiLCIxODYxMTgwNyIsIjE4NjEyMTM1IiwxODYxNDQxNSwiMTg2MzQ2OTAiLCIxODYzNjI1NyIsIjE4NjM2MzEwIiwiMTg2MzY4NTciLCIxODYyMjgwMyIsIjE4NjE3ODE3IiwiMTg2MTc1MTEiLCIxODYxOTExNSIsIjE4NjIwODE1IiwiMTg2MjE1NzQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,1424/ 14th Main Road/ 1st Stage/ Kumaraswamy Layout/ Bangalore,Drunken Monkey,Yes,No,3.8,52,+91 9916625307 and  and +91 9686859087,Kumaraswamy Layout,Beverage Shop/ Quick Bites,Beverages/ Fast Food,400,Rated 5.0'/ 'RATED-  good quality with proper taste,['Red Velvet Shake'/ 'Choco Shake'/ 'Oreo Shake'/ 'Choco Nutella Shake'/ 'Blueberry Cheese Cake'/ 'Apple Epic'/ 'Pomegranate Magic'/ 'Summer Time Madness'/ 'Nut Case'/ 'Monkey King'/ 'Watermelon Lemon Electrolyte'/ 'Coffee Meal'/ 'Irish Cream Coffee'/ 'Black Currant Shake'/ 'Red Velvet Shake'/ 'Monkey Confidential Part 1'/ 'Monkey Confidential Part 2'/ 'Classic Watermelon Smoothie'/ 'Classic Mint Watermelon Smoothie'/ 'Epic Watermelon Smoothie'/ 'Classic Pineapple Smoothie'/ 'Classic Mint Pineapple Smoothie'/ 'Epic Pineapple Smoothie'/ 'Magic Pineapple Smoothie'/ 'Classic Banana Smoothie'/ 'Epic Banana Smoothie'/ 'Magic Banana Smoothie'/ 'Classic Chikoo Smoothie'/ 'Epic Chikoo Smoothie'/ 'Magic Chikoo Smoothie'/ 'Classic Apple Smoothie'/ 'Classic Mint Apple Smoothie'/ 'Epic Apple Smoothie'/ 'Magic Apple Smoothie'/ 'Classic Papaya Smoothie'/ 'Epic Papaya Smoothie'/ 'Magic Papaya Smoothie'/ 'Classic Green Grape Smoothie'/ 'Epic Green Grape Smoothie'/ 'Magic Green Grape Smoothie'/ 'Classic Black Grape Smoothie'/ 'Epic Black Grape Smoothie'/ 'Magic Black Grape Smoothie'/ 'Classic Pomegranate Smoothie'/ 'Epic Pomegranate Smoothie'/ 'Magic Pomegranate Smoothie'/ 'Classic Mosambi Smoothie'/ 'Epic Mosambi Smoothie'/ 'Magic Mosambi Smoothie'/ 'Classic Orange Smoothie'/ 'Epic Orange Smoothie'/ 'Magic Orange Smoothie'/ 'Classic Strawberry Smoothie'/ 'Epic Strawberry Smoothie'/ 'Magic Strawberry Smoothie'/ 'Classic Kiwi Smoothie'/ 'Epic Kiwi Smoothie'/ 'Magic Kiwi Smoothie'/ 'Classic Dragon Fruit Smoothie'/ 'Epic Dragon Fruit Smoothie'/ 'Magic Dragon Fruit Smoothie'/ 'Watermelon Shake'/ 'Pineapple Shake'/ 'Banana Shake'/ 'Chikoo Shake'/ 'Apple Shake'/ 'Blackcurrant Shake'/ 'Green Grape Shake'/ 'Pomegranate Shake'/ 'Strawberry Shake'/ 'Dates Shake'/ 'Figs Shake'/ 'Kiwi Shake'/ 'Dragon Fruit Shake'/ 'Crazy Stupid Shake'/ 'Sultan Shake'/ 'Beet The Root'/ 'Sexy Spinach'/ 'Cucumber Cooler'/ 'Crazy Carrot'/ 'Sugar Veggie'/ 'Paneer Makhani Quesadilla'/ 'Mexican Grilled Paneer Quesadilla'/ 'Curry Chicken Quesadilla'/ 'Chicken Tandoor Quesadilla'/ 'Italian Chicken Quesadilla'/ 'Smoked Chicken Quesadilla'/ 'Classic Fries'/ 'Jalapeno and Lime Fries'/ 'Emerald Isle'/ 'Red Dress'/ 'The Pharaoh'/ 'Iron Bronx'/ 'Root Cause'/ 'Classic Cold Coffee'/ 'Epic Cold Coffee'/ 'Magic Nutella Coffee'/ 'Coffee Shake'/ 'Coffee Oreo'/ 'Coffee Brownie'/ 'Arabian Coffee'/ 'Coffee and Caramel'/ 'Irish Cream Coffee'/ 'Nut Case'/ 'Poker Face'/ 'Fig Er it Out'/ 'Alice Alice'/ 'Up The Alps'/ 'Kilimanjaro'/ 'Calvin Eats Nutella'/ 'Nuts Abt Caramel'/ 'Summer Time Madness'/ 'Date Night'/ 'Crazy Stupid Smoothie'/ 'Cape of Grapes'/ 'Monkey Confidential Part 1'/ 'Monkey Confidential Part 2'/ 'Strawberry Passion'/ 'Flash'/ 'Monkey King'/ 'Choco Shake'/ 'Choco Almond Shake'/ 'Oreo Shake'/ 'Brownie Shake'/ 'Choco Nutella Shake'/ 'Pure Nutella Shake'/ 'Kit Kat Caramel Shake'/ 'Brownie Nutella Shake'/ 'Classic Vanilla Shake'/ 'Crunchy Horlicks Shake'/ 'Caramelized Shake'/ 'Cheese Cake Shake'/ 'Blueberry Cheese Cake'/ 'Red Velvet Shake'/ 'Oreo Red Velvet Shake'/ 'All Star Shake'/ 'ABC Meal Smoothie'/ 'Corn Flakes Meal Smoothie'/ 'Muesli Meal Smoothie'/ 'Coffee Meal Smoothie'/ 'Nutella Meal Smoothie'/ 'Super Fiber Meal Smoothie'/ 'Green Meal Smoothie'/ 'Banana Grape Meal Smoothie'/ 'Horlicks Meal Smoothie'/ 'Chiller Sweet Lime'/ 'Electrolyte Sweet Lime'/ 'Chiller Sweet and Salt Lime'/ 'Electrolyte Sweet and Salt Lime'/ 'Chiller Mint'/ 'Electrolyte Mint'/ 'Chiller Cucumber'/ 'Electrolyte Cucumber'/ 'Chiller Watermelon'/ 'Electrolyte Watermelon'/ 'Chiller Watermelon Lemon'/ 'Electrolyte Watermelon Lemon'/ 'Chiller Musk Melon'/ 'Electrolyte Musk Melon'/ 'Chiller Strawberry Lime'/ 'Electrolyte Strawberry Lime'/ 'Last Nites Sin'/ 'Party Monster'/ 'After Party Caffeine'/ 'Smooth Criminal Detox'/ 'Eternal Sunshine Detox'/ 'Mirror Mirror Detox'/ 'Beach Body Detox'/ 'U Kill/ I Kill Detox'/ 'Forbidden Detox'/ 'Black Magic Detox'/ 'Shot Glass Detox'/ 'Super Food Detox'/ 'Full Throttle Detox'/ 'Dolphin Nose'/ 'Bullet Train'/ 'Methh'/ 'Thunder Bolt'/ 'Popeye'/ 'Arabian Knight'],Delivery,Banashankari,"GPay, PhonePe, Paytm",10,190,yes
https://www.zomato.com/bangalore/ruchis-corner-banashankari?context=eyJzZSI6eyJlIjpbIjE4NjA4NjQ1IiwiMTg2MTE4MDciLCIxODYxMjEzNSIsIjE4NjE0NDE1IiwxODYzNDY5MCwiMTg2MzYyNTciLCIxODYzNjMxMCIsIjE4NjM2ODU3IiwiMTg2MjI4MDMiLCIxODYxNzgxNyIsIjE4NjE3NTExIiwiMTg2MTkxMTUiLCIxODYyMDgxNSIsIjE4NjIxNTc0IiwiMTg2ODMzNTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,186/ 24th Cross/ 2nd Stage/ Banashankari/ Bangalore,Ruchi's Corner,Yes,No,2.7,123,+91 9113802089,Banashankari,Quick Bites,Fast Food,200,"Rated 1.0'/ ""RATED-  This place serves one of the most horrible food in the town-Happened to order gobi manchurian which reached me after 70 mins-On seeing the quantity itself I was irritated-When I opened the box believe it or not the food tasted so bad and had some horrible smell that I had to throw away the food-Just a couple of pieces actually upset my stomach enough to keep me up all night-Please do not order from here-I've reviewed nearly 70+ restaurants till date but never have I ever been so angry in my life.-Worst experience ever",notAvailable,Delivery,Banashankari,"CreditCard, DebitCard, Cash",40,160,yes
https://www.zomato.com/bangalore/tandoori-bytes-kumaraswamy-layout?context=eyJzZSI6eyJlIjpbIjE4NjExODA3IiwiMTg2MTIxMzUiLCIxODYxNDQxNSIsIjE4NjM0NjkwIiwxODYzNjI1NywiMTg2MzYzMTAiLCIxODYzNjg1NyIsIjE4NjIyODAzIiwiMTg2MTc4MTciLCIxODYxNzUxMSIsIjE4NjE5MTE1IiwiMTg2MjA4MTUiLCIxODYyMTU3NCIsIjE4NjgzMzU3IiwiMTg2NzkxOTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,16/ Sri Banashankri Arcade/ Opposite GSI Building/ Kumaraswamy Layout/ Bangalore,Tandoori Bytes,Yes,No,3.6,59,080 48668939,Kumaraswamy Layout,Casual Dining,North Indian,700,Rated 3.0'/ 'RATED-  Definitely something which is pocket friendly. The quantity is good as well. Quality of the food is above average. Their Kheema paratha is great! Biryani is quite filling but just okay in taste. One Chicken Tikka roll is sufficient to fill you up. Ambiance is decent.,notAvailable,Delivery,Banashankari,"NetBanking, CreditCard, DebitCard",10,150,yes
https://www.zomato.com/bangalore/bangalore-donne-biriyani-kumaraswamy-layout?context=eyJzZSI6eyJlIjpbIjE4NjEyMTM1IiwiMTg2MTQ0MTUiLCIxODYzNDY5MCIsIjE4NjM2MjU3IiwxODYzNjMxMCwiMTg2MzY4NTciLCIxODYyMjgwMyIsIjE4NjE3ODE3IiwiMTg2MTc1MTEiLCIxODYxOTExNSIsIjE4NjIwODE1IiwiMTg2MjE1NzQiLCIxODY4MzM1NyIsIjE4Njc5MTkzIiwiMTg2NzY1NTEiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,52 /Dayanad Sagar College Road/ Teachers Colony/ Kumaraswamy Layout/ Bangalore,Bangalore Donne Biriyani,Yes,No,3.2,4,+91 7829825712,Kumaraswamy Layout,Quick Bites,South Indian/ Biryani,300,,notAvailable,Delivery,Banashankari,"Paytm, GPay",15,180,yes
https://www.zomato.com/bangalore/sgs-non-veg-gundu-pulav-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4NjE0NDE1IiwiMTg2MzQ2OTAiLCIxODYzNjI1NyIsIjE4NjM2MzEwIiwxODYzNjg1NywiMTg2MjI4MDMiLCIxODYxNzgxNyIsIjE4NjE3NTExIiwiMTg2MTkxMTUiLCIxODYyMDgxNSIsIjE4NjIxNTc0IiwiMTg2ODMzNTciLCIxODY3OTE5MyIsIjE4Njc2NTUxIiwiMTg2NTg3OTQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,57/ Kadirenahalli Road/ Banashankari/ Bangalore,SGS Non Veg - Gundu Pulav,Yes,No,3.8,101,080 41147306,Banashankari,Quick Bites,Biryani/ Fast Food,400,"Rated 2.0'/ ""RATED-  One of my friend referred this place for me so we went all away from Jayanagar to banashankari.--Finally we reached Gundu pulav / nothing much to say about ambience / went and ordered chicken biryani and it's self service place!!!!!--And finally Gundu pulav is in table seriously it's not at all good so disappointing.--Quality was good-Rice quality was not good-Place is quite clean",notAvailable,Delivery,Banashankari,"Paytm, GPay",25,150,yes
